FileName,L1,L2,L3,L4,L5,L6,D1,D2,D3,D4,D5,D6,DA1,DA2,DA3,DA4,DA5,DA6,zfs,E/D
2705,CN(C)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,CN(C)c1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,0.68288,0.009297
2706,Cl,Cl,Clc1ccc2ccc3cccnc3c2n1,Clc1ccc2ccc3cccnc3c2n1,X,X,1,1,2,2,0,0,Cl,Cl,N,N,N,N,37.015073,0.303485
2707,Cl,c1cc2ccc3ccc4nc3c2nc1oc1ccc2ccc3ccc(nc3c2n1)o4,Cl,X,X,X,1,4,1,0,0,0,Cl,N,N,N,N,Cl,-66.788873,0.149322
2708,NCS,NCS,c1ccc(-c2ccccn2)nc1,c1ccc(-c2ccccn2)nc1,X,X,1,1,2,2,0,0,N,N,N,N,N,N,54.622908,0.08142
2709,OCc1cc(-c2ccccn2)nc(-c2ccccn2)c1,OCc1cc(-c2ccccn2)nc(-c2ccccn2)c1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,76.19284207,0.049118335
2710,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(O)CC(C)O,P(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=CC=C3,CC(O)CC(C)O,X,X,1,2,1,2,0,0,P,O,O,P,O,O,84.612783,0.080929
2711,O=C1N(C)C(C(C(C2=CC=CCN2)C(C(N3C)=O)=C(O)N(C)C3=O)=C(O)N1C)=O,O,O,O,X,X,3,1,1,1,0,0,O,O,O,O,O,N,-78.251361,0.311954
2712,c1ccc(-c2nc3ccccc3s2)nc1,c1ccc(-c2nc3ccccc3s2)nc1,Cl,Cl,X,X,2,2,1,1,0,0,Cl,Cl,N,N,N,N,36.263405,0.108049
2713,OC(O)c1ccccc1S(O)(O)O,Cc1cc(C)[nH]n1,Cc1cc(C)[nH]n1,Cc1cc(C)[nH]n1,O,X,2,1,1,1,1,0,N,N,N,O,O,O,95.896097,0.059289
2714,Nc1nonc1-c1nnnn1O,O,Nc1nonc1-c1nnnn1O,O,X,X,2,1,2,1,0,0,O,O,N,O,O,N,51.665696,0.117602
2715,CC1(C)CCCC(C)(C)N1C(O)O,CN(C)CCN(C)C,CC1(C)CCCC(C)(C)N1C(O)O,X,X,X,2,2,2,0,0,0,O,O,N,N,O,O,-126.632266,0.274365
2716,I,CSC(N)NNC(C)CC(C)NNC(N)SC,CO,X,X,X,1,4,1,0,0,0,I,N,C,S,O,N,5.272793,0.203598
2717,I,I,CC(NNC(SC)N)CC(NNC(SC)N)C,X,X,X,1,1,4,0,0,0,I,I,N,N,C,N,11.70004938,0.127771632
2718,c1cncc(NNN2CCOCC2)c1,ON(O)O,O,c1cncc(NNN2CCOCC2)c1,ON(O)O,O,1,1,1,1,1,1,N,O,O,N,O,O,65.531295,0.173928
2719,NCS,NCS,Cc1cc(C)nc(NNC(C)c2cccc(C(C)NNc3nc(C)cc(C)n3)n2)n1,X,X,X,1,1,4,0,0,0,N,N,N,N,N,N,11.894424,0.260042
2720,Nc1ccncc1Cl,NCS,O,Nc1ccncc1Cl,NCS,O,1,1,1,1,1,1,O,N,N,O,N,N,35.9765623,0.177492052
2721,NC[SeH],Nc1ccncc1Cl,O,NC[SeH],Nc1ccncc1Cl,O,1,1,1,1,1,1,O,N,N,O,N,N,5.370958,0.163573
2722,Cc1nn(-c2ccccc2)c(O)c1C(O)c1cccs1,O,Cc1nn(-c2ccccc2)c(O)c1C(O)c1cccs1,O,X,X,2,1,2,1,0,0,O,O,O,O,O,O,-87.114889,0.243832
2723,Cc1cc(CNCc2ccco2)n[nH]1,Cc1cc(CNCc2ccco2)n[nH]1,Cc1cc(CNCc2ccco2)n[nH]1,X,X,X,2,2,2,0,0,0,N,N,N,N,N,N,88.438523,0.062785
2724,OC(O)c1ccc(N(O)O)cn1,O,OC(O)c1ccc(N(O)O)cn1,O,X,X,2,1,2,1,0,0,O,O,N,O,O,N,81.000269,0.296942
2725,OC(c1ccccc1)C(Cl)C(O)c1ccccc1,c1ccc(-c2cccc(CN(Cc3ccccn3)Cc3cccc(-c4ccccc4)n3)n2)cc1,X,X,X,X,2,4,0,0,0,0,O,O,N,N,N,N,-88.032097,0.332027
a1,Cn1nnnc1S,Cn1nnnc1S,NCCN,NCCN,X,X,1,1,2,2,0,0,N,N,N,N,N,N,24.938255,0.1574888
a10,Oc1c(Cl)cc(Cl)cc1CNc1ccccc1NCc1cc(Cl)cc(Cl)c1O,Cn1ccnc1,Cn1ccnc1,X,X,X,4,1,1,0,0,0,O,N,N,O,N,N,54.434666,0.15014449
a100,NCS,CC(C)(C)OO,CN1CCN(C)Cc2cccc(n2)CN(C)CC1,X,X,X,1,1,4,0,0,0,O,N,N,N,N,N,30.58089,0.22750486
a1000,CC(NCCCNCCCNC(C)c1ccccc1O)c1ccccc1O,C1=NCCC1,X,X,X,X,5,1,0,0,0,0,O,O,N,N,N,N,38.021873,0.072754584
a1001,N#CCCP(CCC#N)CCC#N,CC(O)CC(C)O,CC(O)CC(C)O,N#CCCP(CCC#N)CCC#N,X,X,1,2,2,1,0,0,P,O,O,P,O,O,45.24553,0.1197069
a1002,Oc1c(CNc2cccc3cccnc23)cc2c3c1CCCN3CCC2,Oc1c(CNc2cccc3cccnc23)cc2c3c1CCCN3CCC2,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,25.557665,0.20864947
a1003,FC(F)C(F)(F)F,CC(NO)C(C)NO,CC(NO)C(C)NO,N,X,X,1,2,2,1,0,0,C,N,N,N,N,N,17.555794,0.10860694
a1004,NC(Cc1c[nH]cn1)C(O)O,NC(Cc1c[nH]cn1)C(O)O,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,-52.035564,0.1561626
a1005,OC(Nc1ccccc1NC(O)c1ccccn1)c1ccccn1,C1CCNC1,C1CCNC1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,25.450438,0.16264728
a1006,CC(O)c1ccc(NCc2ccccc2O)cc1,CC(O)CC(C)O,CC(O)c1ccc(NCc2ccccc2O)cc1,X,X,X,2,2,2,0,0,0,O,O,N,O,N,O,66.216576,0.19329205
a1007,c1ccncc1,NCCN,NNN,NNN,NNN,X,1,2,1,1,1,0,N,N,N,N,N,N,60.47247,0.18316723
a1008,Oc1ccccc1CNCCNCc1ccccc1O,Nc1ccccc1,Nc1ccccc1,X,X,X,4,1,1,0,0,0,O,N,O,N,N,N,29.931183,0.13192923
a1009,CC1(C)COC(c2ccccn2)(c2ccccn2)N1O,CC1(C)COC(c2ccccn2)(c2ccccn2)N1O,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,62.52483,0.14672336
a101,Cl,COc1ccc(C(NO)C(NO)c2ccc(OC)cc2)cc1,COc1ccc(C(NO)C(NO)c2ccc(OC)cc2)cc1,Cn1ccnc1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,8.855259,0.15600644
a1010,CN,CN,c1cnc2c(c1)ccc1cccnc12,c1cnc2c(c1)ccc1cccnc12,X,X,1,1,2,2,0,0,N,N,N,N,C,C,52.927334,0.17404184
a1011,Oc1ccccc1CNCCNCc1ccccc1O,c1nn[nH]n1,NNN,X,X,X,4,1,1,0,0,0,O,N,N,N,N,O,23.605886,0.08745768
a1012,Sc1ccc2ccccc2n1,Sc1ccc2ccccc2n1,Sc1ccc2ccccc2n1,X,X,X,2,2,2,0,0,0,S,S,S,N,N,N,-0.35435468,0.029555425
a1013,Oc1c(CNc(ccc2)c3c2cccn3)cc(Br)cc1,Oc1c(CNc(ccc2)c3c2cccn3)cc(Br)cc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,O,O,-10.878641,0.2559734
a1015,ON1C(S)C=CC=C1,ON1C(S)C=CC=C1,ON1C(S)C=CC=C1,X,X,X,2,2,2,0,0,0,S,O,S,O,S,O,85.500435,0.14159773
a1016,OC(O)c1cccc(C(O)O)n1,OC(O)c1cccc(C(O)O)n1,X,X,X,X,3,3,0,0,0,0,N,N,O,O,O,O,-49.770565,0.05504985
a1017,Cl,Nc1ccc(S(N)(O)O)cc1,CC(NO)C(C)NO,CC(NO)C(C)NO,X,X,1,1,2,2,0,0,Cl,N,N,N,N,N,6.5196953,0.13967605
a1018,NCCNCCNCc1ccccc1,NNN,NNN,NNN,X,X,3,1,1,1,0,0,N,N,N,N,N,N,46.756,0.21814804
a1019,CC(NO)C(C)NO,CC(NO)C(C)NO,c1ccncc1,CC(C)(C)C,X,X,2,2,1,1,0,0,N,N,N,N,N,C,7.5597095,0.18143706
a102,CC(O)C(Cl)C(C)O,CC(O)C(Cl)C(C)O,CC(O)CC(C)O,X,X,X,2,2,2,0,0,0,O,O,O,O,O,O,28.619703,0.15998666
a1020,Cl,CSCCP(C1=CC=CC=C1)CCP(CCSC)C2=CC=CC=C2,Cl,CSCCP(C1=CC=CC=C1)CCP(CCSC)C2=CC=CC=C2,X,X,1,2,1,2,0,0,Cl,S,P,Cl,S,P,44.420418,0.22242822
a1021,OC(O)c1cc(-c2ccc(N(O)O)cc2)cc(-c2ccccn2)n1,OC(O)c1cc(-c2ccc(N(O)O)cc2)cc(-c2ccccn2)n1,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,-30.300646,0.17460375
a1022,S/C(NC1=CC=CC=C1)=C(C(C2=CC=CC=C2)=C/3C4=CC=CC=C4)\NC3=C(NC5=CC=CC=C5)/S,S/C(NC1=CC=CC=C1)=C(C(C2=CC=CC=C2)=C/3C4=CC=CC=C4)\NC3=C(NC5=CC=CC=C5)/S,X,X,X,X,3,3,0,0,0,0,S,S,S,S,N,N,-87.34561,0.18292105
a1024,CC(NO)C(C)NO,CC(NO)C(C)NO,c1ccncc1,Cc1ccccc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,-2.3798807,0.13163461
a1025,OCCNCCNCc1ccccc1O,OCCNCCNCc1ccccc1O,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,-23.232412,0.12829484
a1026,Oc1ccccc1CNc1cc(Cl)ccc1O,Oc1ccccc1CNc1cc(Cl)ccc1O,X,X,X,X,3,3,0,0,0,0,N,O,O,N,O,O,-4.920557,0.23534594
a1027,NCCCNCCNCCCN,ONO,ONO,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,100.48087,0.17696711
a1029,CNC(S)NNCc1ccccn1,CNC(S)NNCc1ccccn1,X,X,X,X,3,3,0,0,0,0,S,S,N,N,N,N,32.57213,0.100762255
a103,CN,OCCN(CCN(CC(O)O)CC(O)O)CC(O)O,X,X,X,X,1,5,0,0,0,0,C,O,N,N,O,O,-53.307217,0.2069116
a1030,Cl,CCCCP(CCCC)CCCC,CC(NO)C(C)NO,CC(NO)C(C)NO,X,X,1,1,2,2,0,0,Cl,P,N,N,N,N,16.315325,0.13288596
a1031,CC(NO)C(C)NO,CC(NO)C(C)NO,CCOC(O)CCC(O)OCC,c1ccncc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,8.150644,0.13177297
a1032,NC(C(O)O)C(O)O,NCCNCCCNCCN,X,X,X,X,2,4,0,0,0,0,O,N,N,N,N,N,81.40469,0.19989824
a1033,FC(F)F,CC(NO)C(C)NO,CC(NO)C(C)NO,c1ccncc1,X,X,1,2,2,1,0,0,N,N,N,N,N,C,9.609835,0.09928358
a1036,Cc1cc(NC(O)c2ccccn2)c(NC(O)c2ccccn2)cc1C,NCc1ccccc1,NCc1ccccc1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,40.763004,0.20712027
a1037,CC(C)(C)c1cc(O)c(O)c(C(C)(C)C)c1,CP(C)C,CP(C)C,CP(C)C,C,X,2,1,1,1,1,0,O,O,P,P,P,C,45.168217,0.18120542
a1038,P(C1=CC=CC=C1)(C2=CC=CC=C2)CCP(C3=CC=CC=C3)C4=CC=CC=C4,OC(S)S,CCOC(S)S,X,X,X,2,2,2,0,0,0,P,P,S,S,S,S,-27.244883,0.22068338
a1039,O/C(C1=CC=CC=C1)=C\P(C2=CC=CC=C2)C3=CC=CC=C3,O/C(C1=CC=CC=C1)=C\P(C2=CC=CC=C2)C3=CC=CC=C3,O/C(C1=CC=CC=C1)=C\P(C2=CC=CC=C2)C3=CC=CC=C3,X,X,X,2,2,2,0,0,0,P,P,P,O,O,O,-4.1683064,0.18226433
a104,COCCNCc1ccccc1O,COCCNCc1ccccc1O,COCCNCc1ccccc1O,X,X,X,2,2,2,0,0,0,O,O,O,N,N,N,52.518658,0.18655366
a1040,Cl,COc1ccccc1CNNC(O)c1ccc(N(O)O)cc1,COc1ccccc1CNNC(O)c1ccc(N(O)O)cc1,Cc1ccncc1,X,X,1,2,2,1,0,0,Cl,O,O,N,N,N,13.010107,0.20833261
a1041,NCS,NCS,NCCCNCCNCCCN,X,X,X,1,1,4,0,0,0,N,N,N,N,N,N,78.98589,0.22624391
a1042,OC1=NCc2ccc(cc2)OCCCCCCCCCCOc2ccc(cc2)CN=C(O)c2cccc1n2,OC1=NCc2ccc(cc2)OCCCCCCCCCCOc2ccc(cc2)CN=C(O)c2cccc1n2,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,-6.262224,0.12997147
a1043,N(CC1=CC=CCN1)(CC2=CC=CCN2)CC3=CC=CCN3,OP(O)(O)O,X,X,X,X,5,1,0,0,0,0,O,O,N,N,N,N,87.70604,0.20283225
a1044,CC(O)CC(C)O,CC(O)CC(C)O,CC(C)(C)OO,Cn1ccnc1,X,X,2,2,1,1,0,0,O,O,O,O,O,N,70.09578,0.1372023
a1045,COc1cc(CNC2CCCCC2NCc2cc(OC)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,Cn1ccnc1,Cn1ccnc1,X,X,X,4,1,1,0,0,0,O,N,O,N,N,N,35.005413,0.17221022
a1046,COc1cccc(CNCCNCc2cccc(OC)c2O)c1O,CC(O)O,O,X,X,X,4,1,1,0,0,0,O,O,O,O,N,N,34.207485,0.118484445
a1047,ONO,ONO,CNCCN,CNCCN,X,X,1,1,2,2,0,0,N,N,N,N,N,N,123.50989,0.13937077
a1048,CC1CCN(C(S)S)CC1,CC1CCN(C(S)S)CC1,CC1CCN(C(S)S)CC1,X,X,X,2,2,2,0,0,0,S,S,S,S,S,S,93.03138,0.10596321
a1049,COC(O)C1C(C2=C3C=CC(=N3)C(C3C(C(O)OC)C3(C)C)=C3C=CC(=N3)C(C3C(C(O)OC)C3(C)C)=C3C=CC(=N3)C(C3C(C(O)OC)C3(C)C)=C3C=CC2=N3)C1(C)C,OCC1CCCN1,OCC1CCCN1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,26.440434,0.11718904
a105,NNN,NCCCN,NCCCN,C,X,X,1,2,2,1,0,0,N,N,N,N,N,C,108.00389,0.12567982
a1050,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,CCOC(O)c1cccnc1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,16.174248,0.13116257
a1051,NCC(O)O,NCC(O)O,NCC(O)O,X,X,X,2,2,2,0,0,0,N,N,N,O,O,O,64.27101,0.07708398
a1052,Cl,Cl,P,P,CCCN,CCCN,1,1,1,1,1,1,Cl,Cl,P,P,N,N,70.15854,0.25735524
a1053,CN(CCN)CCCN,NNN,NNN,NNN,X,X,3,1,1,1,0,0,N,N,N,N,N,N,66.17116,0.21587531
a1054,O,FC(F)C(F)(F)F,O,O,FC(F)C(F)(F)F,FC(F)C(F)(F)F,1,1,1,1,1,1,C,O,O,C,O,C,-15.352285,0.005971476
a1055,CC(NO)C(C)NO,CC(NO)C(C)NO,CCC(N)O,CC(N)c1ccccc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,7.6169796,0.15202297
a1056,CN(CCCN)CCCN,ONO,ONO,ONO,X,X,3,1,1,1,0,0,N,N,N,N,N,N,110.02023,0.13141663
a1057,Oc1ccccc1CNC1CC(NCc2ccccc2O)CC(NCc2ccccc2O)C1,X,X,X,X,X,6,0,0,0,0,0,N,O,N,N,O,O,-33.960766,0.20402417
a1058,Cl,NCCNCc1nc(C(NCCc2nc[nH]c2)O)c(Br)cn1,X,X,X,X,1,5,0,0,0,0,Cl,N,N,N,N,N,20.22607,0.19572893
a1059,CCNC(S)C(C)NNC(N)S,CCNC(S)C(C)NNC(N)S,X,X,X,X,3,3,0,0,0,0,S,S,N,N,N,N,63.491848,0.05624091
a106,C[Si](C)(C)C,CC(C=C1)=CC=C1C(N2NCC=C2)(N3C=CCN3)C4=CCC=C(C(N5C=CCN5)(N6NCC=C6)C7=CC=C(C)C=C7)C4,X,X,X,X,1,5,0,0,0,0,N,N,N,N,N,C,76.233894,0.26292333
a1060,Oc1ccccc1CNNC(O)COc1ccccc1,CN(C)CO,CC(O)CC(C)O,X,X,X,3,1,2,0,0,0,O,O,O,O,O,N,28.166964,0.1914704
a1061,CCc1ccc(N(O)O)cc1,C1CNCCNCCCNCCNC1,CCc1ccccc1,X,X,X,1,4,1,0,0,0,N,N,N,N,C,C,57.04438,0.20818156
a1063,SC(Nc1ccccc1)SC,SC(Nc1ccccc1)SC,SC(Nc1ccccc1)SC,X,X,X,2,2,2,0,0,0,S,S,S,N,N,N,19.351282,0.16887724
a1064,NNN,NNN,NNN,c1ccc(CCNCc2ccccn2)nc1,X,X,1,1,1,3,0,0,N,N,N,N,N,N,19.829233,0.20433787
a1065,CP(C)C,CP(C)C,OCC(c1ccccc1)C(O)c1ccccc1,C,C,X,1,1,2,1,1,0,P,P,O,O,C,C,-15.681574,0.14054804
a1066,CC(O)CC(C)NC(c1ccccc1)C(NC(C)CC(C)O)c1ccccc1,Cc1nccn1C,Cc1nccn1C,X,X,X,4,1,1,0,0,0,O,N,O,N,N,N,3.6472704,0.16183892
a1067,ONCCNO,ONCCNO,c1ccncc1,NNN,X,X,2,2,1,1,0,0,N,N,N,N,N,N,36.46284,0.13796057
a1068,c1ccc(CNNc2nc3cccnc3s2)nc1,c1ccc(CNNc2nc3cccnc3s2)nc1,X,X,X,X,3,3,0,0,0,0,N,N,N,N,N,N,-25.30699,0.2386975
a1069,Cl,ONC(Sc1ccccc1)C(NO)Sc1ccccc1,ONC(Sc1ccccc1)C(NO)Sc1ccccc1,c1ccncc1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,20.917337,0.15641062
a107,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,C1(CNCC2=CCNC=C2)=CC=CC=C1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,13.69129,0.121289745
a1070,OC(NNCc1ccccn1)c1ccc2c(c1)OCCO2,OC(NNCc1ccccn1)c1ccc2c(c1)OCCO2,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,0.07970829,0.3085629
a1071,CC(O)CC(C)O,NCc1ccccn1,NNN,NNN,X,X,2,2,1,1,0,0,O,O,N,N,N,N,69.62916,0.16868187
a1072,ONO,ONO,NCCN,NCCN,X,X,1,1,2,2,0,0,N,N,N,N,N,N,122.00473,0.09070529
a1073,Nc1ccc(S(N)(O)O)cc1,Nc1ccc(S(N)(O)O)cc1,CC(NO)C(C)NO,CC(NO)C(C)NO,X,X,1,1,2,2,0,0,N,N,N,N,N,N,-10.484514,0.14502735
a1074,CC(C(C(NNC(SC)N)C)O)NNC(SC)N,c1ccncc1,c1ccncc1,X,X,X,4,1,1,0,0,0,N,N,N,N,N,N,-13.68535,0.13654737
a1075,Cc1ccc(O)c(CNc2cccc3ccccc23)c1,Cc1ccc(O)c(CNc2cccc3ccccc23)c1,Cc1ccc(O)c(CO)c1,X,X,X,2,2,2,0,0,0,N,N,O,O,O,O,-21.054853,0.21597041
a1076,Oc1c(O)c(Br)c(Br)c(Br)c1Br,NCCCN,NCCCN,X,X,X,2,2,2,0,0,0,N,N,N,N,O,O,79.89824,0.17928384
a1077,CC(NO)C(C)NO,CC(NO)C(C)NO,ONO,COc1ccc(C(C)N)cc1,X,X,2,2,1,1,0,0,N,N,N,N,N,N,10.748331,0.13970779
a1078,CC(NO)C(C)NO,CC(NO)C(C)NO,O=C1C2C=CC=CC1CC=CC2,c1ccncc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,2.2810462,0.07276236
a108,CC(O)C(N)C(O)O,CC(O)C(N)C(O)O,CC(O)C(N)C(O)O,X,X,X,2,2,2,0,0,0,N,N,N,O,O,O,34.454853,0.07833162
a1080,SC1=C(C=CC=C2)C2OC(C3=CC=CC=C3)=C1O,SC1=C(C=CC=C2)C2OC(C3=CC=CC=C3)=C1O,SC1=C(C=CC=C2)C2OC(C3=CC=CC=C3)=C1O,X,X,X,2,2,2,0,0,0,S,O,S,S,O,O,-45.372852,0.1883781
a1081,CC(NO)C(NO)c1ccccc1,C,CC(NO)C(NO)c1ccccc1,c1ccncc1,X,X,2,1,2,1,0,0,C,N,N,N,N,N,10.079981,0.1273416
a1082,ONCCNO,ONCCNO,c1ccncc1,CC,X,X,2,2,1,1,0,0,N,N,N,N,N,C,43.122227,0.11481422
a1083,CC(NO)C(C)NO,CC(NO)C(C)NO,CCCN,CCCCP(CCCC)CCCC,X,X,2,2,1,1,0,0,N,N,N,N,C,P,11.261457,0.14329746
a1084,OC(O)c1ccccn1,OC(O)c1ccccn1,CCN(CC)CCN,X,X,X,2,2,2,0,0,0,O,O,N,N,N,N,58.83293,0.1757033
a1085,NC(C(O)O)CS,NCCN,NCCN,X,X,X,2,2,2,0,0,0,S,N,N,N,N,N,75.3532,0.11058341
a1086,CC(N)(C(O)O)C(O)O,CC(CC(C)NCCN)NCCN,X,X,X,X,2,4,0,0,0,0,O,N,N,N,N,N,3.2912886,0.22332053
a1087,Cc1ccccc1C(O)Nc1cccc2cccnc12,Cc1ccccc1C(O)Nc1cccc2cccnc12,CNC(C)(C)C,X,X,X,2,3,1,0,0,0,N,N,N,N,C,C,31.9969,0.21471511
a1088,Cl,OC(CN(Cc1ccccn1)Cc1ccccn1)NCc1ccccn1,X,X,X,X,1,5,0,0,0,0,Cl,N,N,N,N,N,-5.2162876,0.20077
a1089,CCNCCNCCC(O)O,c1ccc(-c2ccccn2)nc1,X,X,X,X,4,2,0,0,0,0,O,N,N,N,N,C,33.79644,0.12066905
a109,CC(NO)C(C)NO,CC(NO)C(C)NO,CN,CNC,X,X,2,2,1,1,0,0,N,N,N,N,N,C,6.5717793,0.1536291
a1091,CC(NO)C(O)c1ccccc1,CC(NO)C(O)c1ccccc1,CC(NO)C(O)c1ccccc1,X,X,X,2,2,2,0,0,0,O,O,O,N,N,N,-54.977184,0.1706566
a1092,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,OC(O)c1ccncc1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,10.525835,0.10541426
a1093,CCN1CCN(C(S)S)CC1,CCN1CCN(C(S)S)CC1,CCN1CCN(C(S)S)CC1,X,X,X,2,2,2,0,0,0,S,S,S,S,S,S,62.00223,0.15946083
a1095,OC(O)c1ccccn1,ONO,OC(O)c1ccccn1,ONO,X,X,2,1,2,1,0,0,N,N,O,N,N,O,36.700615,0.19222394
a1096,NC(N)S,CC(CNO)NO,NC(N)S,CC(CNO)NO,X,X,1,2,1,2,0,0,S,N,N,S,N,N,15.825794,0.14525531
a1097,COc1cc(NNc2ccccc2)cc(CNCCNCCO)c1O,COc1cc(NNc2ccccc2)cc(CNCCNCCO)c1O,X,X,X,X,3,3,0,0,0,0,O,O,N,N,N,N,12.78426,0.1573388
a1098,COc1ccc(O)c(CNC2CCCCC2NCc2cc(OC)ccc2O)c1,Cn1ccnc1,Cn1ccnc1,X,X,X,4,1,1,0,0,0,N,N,N,N,O,O,29.09009,0.1637734
a1099,CC(NCCNc1ccccc1)c1ccccc1O,NCCNc1ccccc1,NNN,X,X,X,3,2,1,0,0,0,N,N,N,N,N,O,54.626545,0.16049384
a11,OC1=CC=C(CCNCC2=CCCC=C2)C=C1,CC(NO)C(C)NO,CC(NO)C(C)NO,Cl,X,X,1,2,2,1,0,0,N,Cl,N,N,N,N,17.563389,0.14769077
a110,OS(N1CCN(CC1)c2ccncc2)(C)O,CC(NO)C(C)NO,CC(NO)C(C)NO,C,X,X,1,2,2,1,0,0,C,N,N,N,N,N,22.115082,0.16191186
a1100,CC(O)CC(C)O,Oc1c2ccc(c1CNCCCNCc1c3ccc(c1O)CCc1ccc(cc1)CC3)CCc1ccc(cc1)CC2,X,X,X,X,2,4,0,0,0,0,O,O,O,O,N,N,10.812614,0.12443237
a1101,Cl,Cl,NCCN,NCCN,X,X,1,1,2,2,0,0,Cl,Cl,N,N,N,N,108.58185,0.10642437
a1102,CNCc1cccc(OC)c1O,CNCc1cccc(OC)c1O,CNCc1cccc(OC)c1O,X,X,X,2,2,2,0,0,0,O,N,O,N,O,N,7.1232185,0.087812886
a1103,Cl,Cl,OC(Nc1ccccc1NC(O)c1cnccn1)c1cnccn1,X,X,X,1,1,4,0,0,0,Cl,Cl,N,N,N,N,-41.738865,0.22665651
a1104,Sc1ccccc1,CC(NO)C(C)NO,CC(NO)C(C)NO,CC(C)(C)c1ccncc1,X,X,1,2,2,1,0,0,S,N,N,N,N,N,13.301796,0.13110025
a1105,CC(NO)C(C)NO,CC(NO)C(C)NO,CC(N)c1ccccc1,ONO,X,X,2,2,1,1,0,0,N,N,N,N,N,N,2.4674494,0.14093928
a1106,Cl,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,X,X,1,1,2,2,0,0,Cl,Cl,N,N,N,N,8.198961,0.113954976
a1107,P(C1=CC=CC=C1)(C2=CC=CC=C2)CP(C3=CC=CC=C3)C4=CC=CC=C4,ON1C(S)=CC=CC1,ON1C(S)=CC=CC1,X,X,X,2,2,2,0,0,0,S,S,P,P,O,O,26.804157,0.1964527
a1108,OC(O)CN1CCN(CC(O)O)COCNCCNCOC1,X,X,X,X,X,6,0,0,0,0,0,O,O,N,N,N,N,-9.944288,0.17073305
a1109,OC(O)C(O)O,C(CNCC1CCCN1)CNCC1CCCN1,X,X,X,X,2,4,0,0,0,0,O,O,N,N,N,N,50.02368,0.15642743
a111,OCC(NCc1ccccc1OCc1ccccn1)c1ccccc1,NNN,NNN,X,X,X,4,1,1,0,0,0,O,O,N,N,N,N,-41.37678,0.16705321
a1110,CC(NO)C(C)NO,CC(NO)C(C)NO,CCCN,CC(N)CN,X,X,2,2,1,1,0,0,N,N,N,N,N,C,7.459408,0.18035282
a1111,ONC(c1ccccc1)C(NO)c1ccccc1,ONC(c1ccccc1)C(NO)c1ccccc1,c1cnccn1,Br,X,X,2,2,1,1,0,0,N,N,N,N,N,Br,21.514235,0.12662672
a1112,NCCCl,CC(NO)C(C)NO,CC(NO)C(C)NO,Cc1cc2ncn(C)c2cc1C,X,X,1,2,2,1,0,0,N,N,N,N,N,C,20.502583,0.14746253
a1113,CC(NO)C(C)NO,CC(NO)C(C)NO,CCC(O)NC,CC(N)c1ccccc1,X,X,2,2,1,1,0,0,N,N,N,N,N,C,6.374632,0.15304564
a1114,c1ccc2c3c(ccc2c1)C1=NC2=NC(=NC4=NC(=NC5=NC(=NC3=N1)c1ccc3ccccc3c15)c1ccc3ccccc3c14)c1ccc3ccccc3c12,CN,CN,X,X,X,4,1,1,0,0,0,N,N,C,N,N,C,50.33468,0.10374717
a1115,Cl,CC(NO)C(C)NO,CC(NO)C(C)NO,Cc1cc(C)[nH]n1,X,X,1,2,2,1,0,0,Cl,N,N,N,N,N,9.1181755,0.16821398
a1117,NCS,c1ccc2c(c1)C1=NC2=NC2=NC(=NC3=NC(=NC4=NC(=N1)c1ccccc14)c1ccccc13)c1ccccc12,c1ccncc1,X,X,X,1,4,1,0,0,0,S,N,N,N,N,N,37.994602,0.11599686
